loaded_uid	ncbi_taxon_id	taxon_rank_level	relative_abundance	scientific_name
37337.0	33042	genus	0.440653	Coprococcus
37337.0	1263	genus	0.1922	Ruminococcus
37337.0	838	genus	0.131258	Prevotella
37337.0	1505657	genus	0.131258	Intestinibacter
37337.0	1301	genus	0.12657	Streptococcus
37337.0	1505663	genus	0.121883	Erysipelatoclostridium
37337.0	1485	genus	0.0750047	Clostridium
37337.0	100883	genus	0.0515657	Coprobacillus
37337.0	207244	genus	0.0515657	Anaerostipes
37337.0	84111	genus	0.0328146	Eggerthella
37337.0	1386	genus	0.0328146	Bacillus
37337.0	1578	genus	0.0281268	Lactobacillus
37337.0	165779	genus	0.0281268	Anaerococcus
37337.0	1357	genus	0.023439	Lactococcus
37337.0	1017280	genus	0.023439	Pseudoflavonifractor
37337.0	44748	genus	0.023439	Sporobacter
37337.0	61434	genus	0.023439	Dehalococcoides
37337.0	397864	genus	0.00937559	Barnesiella
37337.0	1716	genus	0.00937559	Corynebacterium
37337.0	577310	genus	0.00937559	Parasutterella
37337.0	29465	genus	0.00937559	Veillonella
37337.0	52784	genus	0.00937559	Anaerofilum
37337.0	482	genus	0.00937559	Neisseria
37337.0	32205	genus	0.00468779	Leptonema
37337.0	267986	genus	0.00468779	Owenweeksia
37337.0	253238	genus	0.00468779	Ethanoligenens
37337.0	577309	genus	0.00468779	Paraprevotella
37337.0	836	genus	0.00468779	Porphyromonas
37337.0	346096	genus	0.00468779	Paludibacter
37337.0	162289	genus	0.00468779	Peptoniphilus
37337.0	1678	genus	0.00468779	Bifidobacterium
37337.0	55079	genus	0.00468779	Aneurinibacillus
37337.0	1279388	genus	0.00468779	Kandleria
37337.0	46255	genus	0.00468779	Weissella
37337.0	872	genus	0.00468779	Desulfovibrio
37337.0	1408818	genus	0.00468779	Youngiibacter
37337.0	1023	genus	0.00468779	Microscilla
37337.0	189330	genus	0.00468779	Dorea
37337.0	283168	genus	0.00468779	Odoribacter
37337.0	1573536	genus	0.00468779	Faecalicoccus
37337.0	233191	genus	0.00468779	Caldilinea
37337.0	294702	genus	0.00468779	Proteiniphilum
37337.0	2349	genus	0.00468779	Haliscomenobacter
37337.0	100175	genus	0.00468779	Papillibacter
37337.0	904	genus	0.00468779	Acidaminococcus
37337.0	262406	genus	0.00468779	Thermobaculum
	-1	genus	13.1305	Unknown
37338.0	816	genus	44.0988	Bacteroides
37338.0	216851	genus	7.42241	Faecalibacterium
37338.0	841	genus	5.32603	Roseburia
37338.0	1730	genus	4.84617	Eubacterium
37338.0	1506553	genus	3.93411	Lachnoclostridium
37338.0	375288	genus	3.58358	Parabacteroides
37338.0	572511	genus	2.77022	Blautia
37338.0	459786	genus	1.4838	Oscillibacter
37338.0	1508657	genus	1.12987	Ruminiclostridium
37338.0	244127	genus	1.10945	Anaerotruncus
37338.0	39948	genus	0.891642	Dialister
37338.0	33042	genus	0.772529	Coprococcus
37338.0	239759	genus	0.758916	Alistipes
37338.0	1505663	genus	0.469643	Erysipelatoclostridium
37338.0	1263	genus	0.415192	Ruminococcus
37338.0	1505657	genus	0.326708	Intestinibacter
37338.0	1301	genus	0.119112	Streptococcus
37338.0	84111	genus	0.1055	Eggerthella
37338.0	100883	genus	0.09529	Coprobacillus
37338.0	838	genus	0.0918867	Prevotella
37338.0	1485	genus	0.064661	Clostridium
37338.0	1386	genus	0.0544514	Bacillus
37338.0	44748	genus	0.0544514	Sporobacter
37338.0	207244	genus	0.0510482	Anaerostipes
37338.0	52784	genus	0.047645	Anaerofilum
37338.0	1357	genus	0.0442418	Lactococcus
37338.0	1017280	genus	0.0306289	Pseudoflavonifractor
37338.0	29465	genus	0.0170161	Veillonella
37338.0	264995	genus	0.0102096	Anaerofustis
37338.0	397864	genus	0.0102096	Barnesiella
37338.0	61434	genus	0.0102096	Dehalococcoides
37338.0	1578	genus	0.0102096	Lactobacillus
37338.0	1843210	genus	0.0102096	Anaerocolumna
37338.0	482	genus	0.00680643	Neisseria
37338.0	262406	genus	0.00680643	Thermobaculum
37338.0	670486	genus	0.00680643	Dehalogenimonas
37338.0	1678	genus	0.00680643	Bifidobacterium
37338.0	577309	genus	0.00680643	Paraprevotella
37338.0	1654	genus	0.00680643	Actinomyces
37338.0	61170	genus	0.00680643	Holdemania
37338.0	233191	genus	0.00680643	Caldilinea
37338.0	114627	genus	0.00680643	Alkaliphilus
37338.0	1471399	genus	0.00680643	Draconibacterium
37338.0	577310	genus	0.00680643	Parasutterella
37338.0	904	genus	0.00680643	Acidaminococcus
37338.0	795750	genus	0.00680643	Ignavibacterium
37338.0	1573535	genus	0.00680643	Holdemanella
37338.0	267986	genus	0.00680643	Owenweeksia
37338.0	283168	genus	0.00680643	Odoribacter
37338.0	42837	genus	0.00340321	Ammonifex
37338.0	44471	genus	0.00340321	Microcoleus
37338.0	55080	genus	0.00340321	Brevibacillus
37338.0	909656	genus	0.00340321	Phocaeicola
37338.0	848	genus	0.00340321	Fusobacterium
37338.0	830	genus	0.00340321	Butyrivibrio
37338.0	278993	genus	0.00340321	Thermincola
37338.0	724	genus	0.00340321	Haemophilus
37338.0	100175	genus	0.00340321	Papillibacter
37338.0	872	genus	0.00340321	Desulfovibrio
37338.0	511434	genus	0.00340321	Candidatus Azobacteroides
37338.0	1647	genus	0.00340321	Erysipelothrix
37338.0	1637257	genus	0.00340321	Mageeibacillus
37338.0	653683	genus	0.00340321	Anaerosporobacter
37338.0	150022	genus	0.00340321	Finegoldia
37338.0	898	genus	0.00340321	Desulfomicrobium
37338.0	1716	genus	0.00340321	Corynebacterium
37338.0	1279	genus	0.00340321	Staphylococcus
37338.0	33986	genus	0.00340321	Exiguobacterium
37338.0	1134403	genus	0.00340321	Melioribacter
37338.0	233189	genus	0.00340321	Anaerolinea
37338.0	346096	genus	0.00340321	Paludibacter
37338.0	1524214	genus	0.00340321	Vulgatibacter
37338.0	189330	genus	0.00340321	Dorea
37338.0	1506577	genus	0.00340321	Tyzzerella
37338.0	28138	genus	0.00340321	Rikenella
37338.0	1023	genus	0.00340321	Microscilla
37338.0	1649482	genus	0.00340321	Pseudopedobacter
37338.0	1573536	genus	0.00340321	Faecalicoccus
37338.0	84567	genus	0.00340321	Pedobacter
37338.0	239934	genus	0.00340321	Akkermansia
37338.0	166484	genus	0.00340321	Caminicella
37338.0	40544	genus	0.00340321	Sutterella
	-1	genus	19.4357	Unknown
37339.0	816	genus	38.5768	Bacteroides
37339.0	1506553	genus	12.6898	Lachnoclostridium
37339.0	216851	genus	7.85513	Faecalibacterium
37339.0	572511	genus	4.20642	Blautia
37339.0	375288	genus	3.77973	Parabacteroides
37339.0	1730	genus	3.68902	Eubacterium
37339.0	841	genus	2.09985	Roseburia
37339.0	1508657	genus	1.6866	Ruminiclostridium
37339.0	244127	genus	1.2028	Anaerotruncus
37339.0	459786	genus	0.974331	Oscillibacter
37339.0	39948	genus	0.967612	Dialister
37339.0	33042	genus	0.799624	Coprococcus
37339.0	239759	genus	0.796264	Alistipes
37339.0	1263	genus	0.460288	Ruminococcus
37339.0	1505657	genus	0.255342	Intestinibacter
37339.0	1505663	genus	0.245263	Erysipelatoclostridium
37339.0	1301	genus	0.124311	Streptococcus
37339.0	838	genus	0.117592	Prevotella
37339.0	1357	genus	0.0806343	Lactococcus
37339.0	207244	genus	0.0772746	Anaerostipes
37339.0	84111	genus	0.0537562	Eggerthella
37339.0	1017280	genus	0.0470367	Pseudoflavonifractor
37339.0	100883	genus	0.0436769	Coprobacillus
37339.0	1485	genus	0.0369574	Clostridium
37339.0	44748	genus	0.0235183	Sporobacter
37339.0	1386	genus	0.0201586	Bacillus
37339.0	52784	genus	0.0167988	Anaerofilum
37339.0	1678	genus	0.0167988	Bifidobacterium
37339.0	29465	genus	0.0167988	Veillonella
37339.0	61170	genus	0.0134391	Holdemania
37339.0	1843210	genus	0.0134391	Anaerocolumna
37339.0	150022	genus	0.0100793	Finegoldia
37339.0	795750	genus	0.0100793	Ignavibacterium
37339.0	61434	genus	0.0100793	Dehalococcoides
37339.0	1134403	genus	0.00671953	Melioribacter
37339.0	836	genus	0.00671953	Porphyromonas
37339.0	239934	genus	0.00671953	Akkermansia
37339.0	262406	genus	0.00671953	Thermobaculum
37339.0	872	genus	0.00335976	Desulfovibrio
37339.0	2093	genus	0.00335976	Mycoplasma
37339.0	233191	genus	0.00335976	Caldilinea
37339.0	577309	genus	0.00335976	Paraprevotella
37339.0	28453	genus	0.00335976	Sphingobacterium
37339.0	1637257	genus	0.00335976	Mageeibacillus
37339.0	1253	genus	0.00335976	Pediococcus
37339.0	84567	genus	0.00335976	Pedobacter
37339.0	29393	genus	0.00335976	Dolosigranulum
37339.0	40544	genus	0.00335976	Sutterella
37339.0	207599	genus	0.00335976	Solirubrobacter
37339.0	397864	genus	0.00335976	Barnesiella
37339.0	55080	genus	0.00335976	Brevibacillus
37339.0	830	genus	0.00335976	Butyrivibrio
37339.0	46205	genus	0.00335976	Pseudobutyrivibrio
37339.0	165779	genus	0.00335976	Anaerococcus
37339.0	2132	genus	0.00335976	Spiroplasma
37339.0	698776	genus	0.00335976	Cellulosilyticum
37339.0	1716	genus	0.00335976	Corynebacterium
37339.0	100175	genus	0.00335976	Papillibacter
37339.0	1573535	genus	0.00335976	Holdemanella
37339.0	189330	genus	0.00335976	Dorea
37339.0	909656	genus	0.00335976	Phocaeicola
37339.0	577310	genus	0.00335976	Parasutterella
37339.0	312278	genus	0.00335976	Emticicia
37339.0	1654	genus	0.00335976	Actinomyces
37339.0	283168	genus	0.00335976	Odoribacter
37339.0	83660	genus	0.00335976	Desulfonispora
37339.0	2740	genus	0.00335976	Peptococcus
37339.0	1578	genus	0.00335976	Lactobacillus
	-1	genus	18.4451	Unknown
37340.0	816	genus	33.609	Bacteroides
37340.0	216851	genus	9.92282	Faecalibacterium
37340.0	375288	genus	7.41915	Parabacteroides
37340.0	239759	genus	5.23705	Alistipes
37340.0	572511	genus	3.41327	Blautia
37340.0	397864	genus	2.83903	Barnesiella
37340.0	577310	genus	2.42558	Parasutterella
37340.0	904	genus	2.29695	Acidaminococcus
37340.0	1678	genus	1.57571	Bifidobacterium
37340.0	283168	genus	1.4287	Odoribacter
37340.0	459786	genus	0.950937	Oscillibacter
37340.0	1730	genus	0.941749	Eubacterium
37340.0	1506553	genus	0.941749	Lachnoclostridium
37340.0	841	genus	0.725836	Roseburia
37340.0	35832	genus	0.569643	Bilophila
37340.0	1263	genus	0.528298	Ruminococcus
37340.0	838	genus	0.463984	Prevotella
37340.0	1508657	genus	0.422639	Ruminiclostridium
37340.0	872	genus	0.349136	Desulfovibrio
37340.0	1505663	genus	0.335355	Erysipelatoclostridium
37340.0	1505657	genus	0.316979	Intestinibacter
37340.0	244127	genus	0.29401	Anaerotruncus
37340.0	189330	genus	0.197538	Dorea
37340.0	207244	genus	0.179162	Anaerostipes
37340.0	836	genus	0.128629	Porphyromonas
37340.0	44748	genus	0.128629	Sporobacter
37340.0	41273	genus	0.110254	Tissierella
37340.0	162289	genus	0.110254	Peptoniphilus
37340.0	1578	genus	0.091878	Lactobacillus
37340.0	1485	genus	0.0872841	Clostridium
37340.0	172900	genus	0.0826902	Victivallis
37340.0	102106	genus	0.0826902	Collinsella
37340.0	239934	genus	0.0826902	Akkermansia
37340.0	194	genus	0.0735024	Campylobacter
37340.0	1279	genus	0.0643146	Staphylococcus
37340.0	150022	genus	0.0643146	Finegoldia
37340.0	84111	genus	0.045939	Eggerthella
37340.0	1386	genus	0.045939	Bacillus
37340.0	270497	genus	0.0413451	Catabacter
37340.0	61170	genus	0.0367512	Holdemania
37340.0	165779	genus	0.0321573	Anaerococcus
37340.0	39948	genus	0.0321573	Dialister
37340.0	1380	genus	0.0321573	Atopobium
37340.0	1301	genus	0.0229695	Streptococcus
37340.0	40323	genus	0.0229695	Stenotrophomonas
37340.0	848	genus	0.0183756	Fusobacterium
37340.0	1843210	genus	0.0183756	Anaerocolumna
37340.0	33042	genus	0.0183756	Coprococcus
37340.0	795750	genus	0.0183756	Ignavibacterium
37340.0	52784	genus	0.0137817	Anaerofilum
37340.0	392735	genus	0.0137817	Uliginosibacterium
37340.0	1350	genus	0.0137817	Enterococcus
37340.0	990721	genus	0.0137817	Christensenella
37340.0	1654	genus	0.0137817	Actinomyces
37340.0	51668	genus	0.0137817	Tetragenococcus
37340.0	1200657	genus	0.0091878	Saccharofermentans
37340.0	118747	genus	0.0091878	Bulleidia
37340.0	114627	genus	0.0091878	Alkaliphilus
37340.0	28453	genus	0.0091878	Sphingobacterium
37340.0	61434	genus	0.0091878	Dehalococcoides
37340.0	914	genus	0.0091878	Nitrosomonas
37340.0	1134403	genus	0.0091878	Melioribacter
37340.0	233191	genus	0.0091878	Caldilinea
37340.0	724	genus	0.0045939	Haemophilus
37340.0	278993	genus	0.0045939	Thermincola
37340.0	363276	genus	0.0045939	Ktedonobacter
37340.0	33057	genus	0.0045939	Thauera
37340.0	1778601	genus	0.0045939	Apibacter
37340.0	55080	genus	0.0045939	Brevibacillus
37340.0	156973	genus	0.0045939	Dysgonomonas
37340.0	1257	genus	0.0045939	Peptostreptococcus
37340.0	262406	genus	0.0045939	Thermobaculum
37340.0	1637257	genus	0.0045939	Mageeibacillus
37340.0	1115103	genus	0.0045939	Wandonia
37340.0	195950	genus	0.0045939	Tannerella
37340.0	1357	genus	0.0045939	Lactococcus
37340.0	28138	genus	0.0045939	Rikenella
37340.0	59732	genus	0.0045939	Chryseobacterium
37340.0	1645	genus	0.0045939	Renibacterium
37340.0	286	genus	0.0045939	Pseudomonas
37340.0	42255	genus	0.0045939	Rubrobacter
37340.0	577309	genus	0.0045939	Paraprevotella
37340.0	264995	genus	0.0045939	Anaerofustis
37340.0	44260	genus	0.0045939	Moorella
37340.0	100883	genus	0.0045939	Coprobacillus
37340.0	346096	genus	0.0045939	Paludibacter
37340.0	1041	genus	0.0045939	Erythrobacter
37340.0	399320	genus	0.0045939	Sphaerochaeta
37340.0	84567	genus	0.0045939	Pedobacter
37340.0	1716	genus	0.0045939	Corynebacterium
37340.0	146813	genus	0.0045939	Dendrosporobacter
37340.0	187144	genus	0.0045939	Caldithrix
37340.0	565005	genus	0.0045939	Nubsella
	-1	genus	20.5393	Unknown
37341.0	816	genus	25.7225	Bacteroides
37341.0	216851	genus	10.5202	Faecalibacterium
37341.0	375288	genus	7.26838	Parabacteroides
37341.0	1730	genus	4.65293	Eubacterium
37341.0	572511	genus	3.8823	Blautia
37341.0	239759	genus	3.24012	Alistipes
37341.0	577310	genus	2.32938	Parasutterella
37341.0	397864	genus	1.84482	Barnesiella
37341.0	904	genus	1.42448	Acidaminococcus
37341.0	841	genus	1.26686	Roseburia
37341.0	283168	genus	1.09755	Odoribacter
37341.0	459786	genus	0.770623	Oscillibacter
37341.0	1506553	genus	0.770623	Lachnoclostridium
37341.0	838	genus	0.706404	Prevotella
37341.0	1508657	genus	0.653862	Ruminiclostridium
37341.0	1263	genus	0.507911	Ruminococcus
37341.0	1678	genus	0.432016	Bifidobacterium
37341.0	239934	genus	0.385311	Akkermansia
37341.0	1505663	genus	0.379473	Erysipelatoclostridium
37341.0	194	genus	0.356121	Campylobacter
37341.0	836	genus	0.332769	Porphyromonas
37341.0	244127	genus	0.326931	Anaerotruncus
37341.0	189330	genus	0.245198	Dorea
37341.0	872	genus	0.227684	Desulfovibrio
37341.0	35832	genus	0.216008	Bilophila
37341.0	207244	genus	0.110923	Anaerostipes
37341.0	162289	genus	0.105085	Peptoniphilus
37341.0	41273	genus	0.0817327	Tissierella
37341.0	150022	genus	0.0817327	Finegoldia
37341.0	1716	genus	0.0817327	Corynebacterium
37341.0	44748	genus	0.0700566	Sporobacter
37341.0	52784	genus	0.0642186	Anaerofilum
37341.0	1386	genus	0.0642186	Bacillus
37341.0	165779	genus	0.0642186	Anaerococcus
37341.0	84111	genus	0.0583805	Eggerthella
37341.0	102106	genus	0.0583805	Collinsella
37341.0	1485	genus	0.0525425	Clostridium
37341.0	1578	genus	0.0525425	Lactobacillus
37341.0	39948	genus	0.0525425	Dialister
37341.0	1357	genus	0.0467044	Lactococcus
37341.0	61170	genus	0.0408664	Holdemania
37341.0	848	genus	0.0350283	Fusobacterium
37341.0	1505657	genus	0.0350283	Intestinibacter
37341.0	428711	genus	0.0233522	Jonquetella
37341.0	33042	genus	0.0233522	Coprococcus
37341.0	84567	genus	0.0175142	Pedobacter
37341.0	1200657	genus	0.0175142	Saccharofermentans
37341.0	1843210	genus	0.0175142	Anaerocolumna
37341.0	1301	genus	0.0175142	Streptococcus
37341.0	61434	genus	0.0175142	Dehalococcoides
37341.0	660628	genus	0.0175142	Insolitispirillum
37341.0	172900	genus	0.0116761	Victivallis
37341.0	577309	genus	0.0116761	Paraprevotella
37341.0	156973	genus	0.0116761	Dysgonomonas
37341.0	990721	genus	0.0116761	Christensenella
37341.0	1380	genus	0.0116761	Atopobium
37341.0	1164882	genus	0.0116761	Lachnoanaerobaculum
37341.0	392735	genus	0.0116761	Uliginosibacterium
37341.0	28138	genus	0.0116761	Rikenella
37341.0	84108	genus	0.0116761	Slackia
37341.0	100883	genus	0.0116761	Coprobacillus
37341.0	40544	genus	0.00583805	Sutterella
37341.0	442430	genus	0.00583805	Coraliomargarita
37341.0	29465	genus	0.00583805	Veillonella
37341.0	28453	genus	0.00583805	Sphingobacterium
37341.0	906	genus	0.00583805	Megasphaera
37341.0	2735	genus	0.00583805	Verrucomicrobium
37341.0	146813	genus	0.00583805	Dendrosporobacter
37341.0	363276	genus	0.00583805	Ktedonobacter
37341.0	1506577	genus	0.00583805	Tyzzerella
37341.0	1817	genus	0.00583805	Nocardia
37341.0	1257	genus	0.00583805	Peptostreptococcus
37341.0	644652	genus	0.00583805	Gordonibacter
37341.0	114627	genus	0.00583805	Alkaliphilus
37341.0	48463	genus	0.00583805	Prosthecobacter
37341.0	262406	genus	0.00583805	Thermobaculum
37341.0	1637257	genus	0.00583805	Mageeibacillus
37341.0	286	genus	0.00583805	Pseudomonas
37341.0	44261	genus	0.00583805	Oxobacter
37341.0	346096	genus	0.00583805	Paludibacter
37341.0	46255	genus	0.00583805	Weissella
37341.0	914	genus	0.00583805	Nitrosomonas
37341.0	270497	genus	0.00583805	Catabacter
37341.0	2295	genus	0.00583805	Desulfobacterium
37341.0	13334	genus	0.00583805	Anaerobiospirillum
37341.0	1471399	genus	0.00583805	Draconibacterium
37341.0	28033	genus	0.00583805	Sulfobacillus
	-1	genus	28.3554	Unknown
37342.0	816	genus	32.3791	Bacteroides
37342.0	216851	genus	9.61881	Faecalibacterium
37342.0	239759	genus	8.32097	Alistipes
37342.0	904	genus	4.89469	Acidaminococcus
37342.0	577310	genus	4.07149	Parasutterella
37342.0	1730	genus	4.027	Eubacterium
37342.0	375288	genus	3.96025	Parabacteroides
37342.0	239934	genus	3.29279	Akkermansia
37342.0	572511	genus	2.8404	Blautia
37342.0	397864	genus	1.57223	Barnesiella
37342.0	1263	genus	1.3275	Ruminococcus
37342.0	459786	genus	1.21626	Oscillibacter
37342.0	1506553	genus	1.06793	Lachnoclostridium
37342.0	283168	genus	1.02344	Odoribacter
37342.0	1678	genus	0.58588	Bifidobacterium
37342.0	1508657	genus	0.556215	Ruminiclostridium
37342.0	244127	genus	0.541382	Anaerotruncus
37342.0	841	genus	0.52655	Roseburia
37342.0	35832	genus	0.31148	Bilophila
37342.0	207244	genus	0.266983	Anaerostipes
37342.0	872	genus	0.207654	Desulfovibrio
37342.0	52784	genus	0.15574	Anaerofilum
37342.0	189330	genus	0.15574	Dorea
37342.0	838	genus	0.15574	Prevotella
37342.0	44748	genus	0.0964106	Sporobacter
37342.0	1505657	genus	0.0815782	Intestinibacter
37342.0	1485	genus	0.0667458	Clostridium
37342.0	990721	genus	0.0593296	Christensenella
37342.0	61170	genus	0.037081	Holdemania
37342.0	172900	genus	0.037081	Victivallis
37342.0	1386	genus	0.037081	Bacillus
37342.0	1505663	genus	0.0296648	Erysipelatoclostridium
37342.0	102106	genus	0.0296648	Collinsella
37342.0	84111	genus	0.0296648	Eggerthella
37342.0	1578	genus	0.0296648	Lactobacillus
37342.0	278993	genus	0.0296648	Thermincola
37342.0	1301	genus	0.0222486	Streptococcus
37342.0	660628	genus	0.0222486	Insolitispirillum
37342.0	184869	genus	0.0222486	Varibaculum
37342.0	442430	genus	0.0222486	Coraliomargarita
37342.0	830	genus	0.0148324	Butyrivibrio
37342.0	270497	genus	0.0148324	Catabacter
37342.0	420345	genus	0.0148324	Lactonifactor
37342.0	1134403	genus	0.0148324	Melioribacter
37342.0	33042	genus	0.0148324	Coprococcus
37342.0	346096	genus	0.0148324	Paludibacter
37342.0	1573535	genus	0.0074162	Holdemanella
37342.0	1054211	genus	0.0074162	Sulfuritalea
37342.0	84567	genus	0.0074162	Pedobacter
37342.0	79206	genus	0.0074162	Desulfosporosinus
37342.0	264995	genus	0.0074162	Anaerofustis
37342.0	392735	genus	0.0074162	Uliginosibacterium
37342.0	482	genus	0.0074162	Neisseria
37342.0	195950	genus	0.0074162	Tannerella
37342.0	29465	genus	0.0074162	Veillonella
37342.0	1883	genus	0.0074162	Streptomyces
37342.0	86331	genus	0.0074162	Mogibacterium
37342.0	724	genus	0.0074162	Haemophilus
37342.0	118747	genus	0.0074162	Bulleidia
37342.0	36853	genus	0.0074162	Desulfitobacterium
37342.0	41273	genus	0.0074162	Tissierella
37342.0	200677	genus	0.0074162	Meniscus
37342.0	1279	genus	0.0074162	Staphylococcus
37342.0	670486	genus	0.0074162	Dehalogenimonas
37342.0	906	genus	0.0074162	Megasphaera
37342.0	150022	genus	0.0074162	Finegoldia
37342.0	187144	genus	0.0074162	Caldithrix
37342.0	28138	genus	0.0074162	Rikenella
37342.0	162289	genus	0.0074162	Peptoniphilus
37342.0	1506577	genus	0.0074162	Tyzzerella
37342.0	267986	genus	0.0074162	Owenweeksia
37342.0	1234	genus	0.0074162	Nitrospira
	-1	genus	15.8187	Unknown
37343.0	816	genus	35.5782	Bacteroides
37343.0	239759	genus	10.5756	Alistipes
37343.0	1730	genus	6.96096	Eubacterium
37343.0	216851	genus	3.69357	Faecalibacterium
37343.0	375288	genus	2.79912	Parabacteroides
37343.0	459786	genus	2.67284	Oscillibacter
37343.0	1508657	genus	2.515	Ruminiclostridium
37343.0	397864	genus	1.86257	Barnesiella
37343.0	33042	genus	1.71525	Coprococcus
37343.0	283168	genus	1.61528	Odoribacter
37343.0	239934	genus	1.32064	Akkermansia
37343.0	1263	genus	1.31011	Ruminococcus
37343.0	244127	genus	0.994423	Anaerotruncus
37343.0	572511	genus	0.889193	Blautia
37343.0	44748	genus	0.589288	Sporobacter
37343.0	1505663	genus	0.531411	Erysipelatoclostridium
37343.0	1506553	genus	0.478796	Lachnoclostridium
37343.0	40544	genus	0.373566	Sutterella
37343.0	1485	genus	0.289382	Clostridium
37343.0	841	genus	0.268336	Roseburia
37343.0	1678	genus	0.242029	Bifidobacterium
37343.0	172900	genus	0.194675	Victivallis
37343.0	189330	genus	0.152583	Dorea
37343.0	838	genus	0.136799	Prevotella
37343.0	990721	genus	0.110491	Christensenella
37343.0	195950	genus	0.10523	Tannerella
37343.0	1386	genus	0.0841839	Bacillus
37343.0	442430	genus	0.0578765	Coraliomargarita
37343.0	904	genus	0.052615	Acidaminococcus
37343.0	35832	genus	0.052615	Bilophila
37343.0	84567	genus	0.0368305	Pedobacter
37343.0	577310	genus	0.0263075	Parasutterella
37343.0	52784	genus	0.0263075	Anaerofilum
37343.0	207244	genus	0.0263075	Anaerostipes
37343.0	1301	genus	0.0263075	Streptococcus
37343.0	2740	genus	0.021046	Peptococcus
37343.0	61170	genus	0.0157845	Holdemania
37343.0	846	genus	0.0157845	Oxalobacter
37343.0	1505657	genus	0.0157845	Intestinibacter
37343.0	1357	genus	0.0157845	Lactococcus
37343.0	61434	genus	0.0157845	Dehalococcoides
37343.0	2172	genus	0.0157845	Methanobrevibacter
37343.0	577309	genus	0.010523	Paraprevotella
37343.0	1654	genus	0.010523	Actinomyces
37343.0	233191	genus	0.010523	Caldilinea
37343.0	963	genus	0.010523	Herbaspirillum
37343.0	866673	genus	0.010523	Marinifilum
37343.0	1578	genus	0.010523	Lactobacillus
37343.0	363276	genus	0.010523	Ktedonobacter
37343.0	267986	genus	0.010523	Owenweeksia
37343.0	162289	genus	0.010523	Peptoniphilus
37343.0	28453	genus	0.010523	Sphingobacterium
37343.0	28138	genus	0.010523	Rikenella
37343.0	28231	genus	0.010523	Geobacter
37343.0	84108	genus	0.010523	Slackia
37343.0	848	genus	0.010523	Fusobacterium
37343.0	869806	genus	0.010523	Marivirga
37343.0	872	genus	0.0052615	Desulfovibrio
37343.0	543311	genus	0.0052615	Parvimonas
37343.0	2299	genus	0.0052615	Desulfosarcina
37343.0	121038	genus	0.0052615	Ferrimicrobium
37343.0	2132	genus	0.0052615	Spiroplasma
37343.0	1164882	genus	0.0052615	Lachnoanaerobaculum
37343.0	294702	genus	0.0052615	Proteiniphilum
37343.0	281472	genus	0.0052615	Jiangella
37343.0	312278	genus	0.0052615	Emticicia
37343.0	270497	genus	0.0052615	Catabacter
37343.0	1257	genus	0.0052615	Peptostreptococcus
37343.0	1506577	genus	0.0052615	Tyzzerella
37343.0	1134403	genus	0.0052615	Melioribacter
37343.0	146918	genus	0.0052615	Salinibacter
37343.0	2745	genus	0.0052615	Halomonas
37343.0	836	genus	0.0052615	Porphyromonas
37343.0	404	genus	0.0052615	Methylobacillus
37343.0	31983	genus	0.0052615	Helcococcus
37343.0	1835	genus	0.0052615	Saccharopolyspora
37343.0	1243	genus	0.0052615	Leuconostoc
37343.0	1663	genus	0.0052615	Arthrobacter
37343.0	1716	genus	0.0052615	Corynebacterium
37343.0	689697	genus	0.0052615	Salisaeta
37343.0	1380	genus	0.0052615	Atopobium
37343.0	174708	genus	0.0052615	Allobaculum
37343.0	2747	genus	0.0052615	Carnobacterium
37343.0	2316	genus	0.0052615	Methanosphaera
37343.0	42255	genus	0.0052615	Rubrobacter
37343.0	44249	genus	0.0052615	Paenibacillus
37343.0	346096	genus	0.0052615	Paludibacter
37343.0	1618113	genus	0.0052615	Saccharicrinis
37343.0	119977	genus	0.0052615	Acidithiobacillus
37343.0	724	genus	0.0052615	Haemophilus
37343.0	131079	genus	0.0052615	Limnobacter
37343.0	501783	genus	0.0052615	Cloacibacterium
37343.0	102106	genus	0.0052615	Collinsella
37343.0	332248	genus	0.0052615	Truepera
37343.0	187144	genus	0.0052615	Caldithrix
37343.0	100175	genus	0.0052615	Papillibacter
	-1	genus	21.0407	Unknown
37344.0	816	genus	45.5296	Bacteroides
37344.0	1263	genus	6.62455	Ruminococcus
37344.0	216851	genus	5.4294	Faecalibacterium
37344.0	1730	genus	4.92288	Eubacterium
37344.0	239759	genus	2.40738	Alistipes
37344.0	572511	genus	1.77565	Blautia
37344.0	375288	genus	1.74151	Parabacteroides
37344.0	33042	genus	1.63337	Coprococcus
37344.0	459786	genus	1.47971	Oscillibacter
37344.0	841	genus	1.20653	Roseburia
37344.0	397864	genus	1.03011	Barnesiella
37344.0	1506553	genus	0.700017	Lachnoclostridium
37344.0	283168	genus	0.500825	Odoribacter
37344.0	1508657	genus	0.415457	Ruminiclostridium
37344.0	1505663	genus	0.364237	Erysipelatoclostridium
37344.0	40544	genus	0.318707	Sutterella
37344.0	44748	genus	0.250413	Sporobacter
37344.0	244127	genus	0.210574	Anaerotruncus
37344.0	239934	genus	0.182118	Akkermansia
37344.0	1678	genus	0.14228	Bifidobacterium
37344.0	189330	genus	0.108133	Dorea
37344.0	172900	genus	0.108133	Victivallis
37344.0	838	genus	0.102442	Prevotella
37344.0	1485	genus	0.0967503	Clostridium
37344.0	35832	genus	0.0910591	Bilophila
