ncbi_taxon_id	taxon_rank_level	scientific_name	numRunsWhereFound	meanRelAdun	medianRelAdun	SDRelAdun
187327	species	Acidaminococcus intestini	738	0.5506523172547426	0.14766200000000002	1.0093305640121064
502558	species	Eggerthella sp. YY7918	376	0.03596616252659575	0.01721395	0.09061929517878406
1510	species	[Clostridium] stercorarium	455	0.19507871222857143	0.0264915	0.5010085836225956
84109	species	Slackia exigua	240	0.0375229078125	0.01910805	0.0661909838417224
1506	species	Clostridium sp.	309	0.03944011284789645	0.0109176	0.13201090551743203
1521	species	[Clostridium] cellulolyticum	59	0.05067158372881355	0.0104115	0.07652877715602475
39488	species	[Eubacterium] hallii	690	0.016156678115942028	0.01020755	0.019475284187027302
216940	species	Spiroplasma lampyridicola	148	0.05804005530405405	0.017624050000000002	0.09557477943249897
29552	species	Acholeplasma axanthum	296	0.24464567716554053	0.02405175	0.7246667966870158
38986	species	Acholeplasma palmae	162	0.2231229939814815	0.0142478	0.5867288821609032
1725	species	Corynebacterium xerosis	197	0.17167723964467005	0.0144446	1.1912140841067573
191493	species	Corynebacterium sphenisci	165	0.1500117212060606	0.0165481	0.6095797694205933
1487956	species	Corynebacterium sp. ATCC 6931	166	0.0651160701746988	0.0106339	0.2745952396495888
1280	species	Staphylococcus aureus	365	0.12119325545753426	0.0106451	0.715185689758822
47715	species	Lactobacillus rhamnosus	141	0.06509624460992909	0.0105319	0.1902932385806923
43131	species	Tissierella praeacuta	338	0.0969273535443787	0.0171701	0.3895631480029235
36874	species	Porphyromonas cangingivalis	397	0.081374354302267	0.0122654	0.35448519292320935
114090	species	Pediococcus inopinatus	2	0.06610772999999999	0.06610772999999999	0.08522937638763878
38304	species	Corynebacterium tuberculostearicum	391	0.04757166074168798	0.0106474	0.23004803456489212
281920	species	Porphyromonas uenonis	263	0.03663469100380228	0.0119218	0.09094226152200907
76517	species	Campylobacter hominis	225	0.06904253984888889	0.0138882	0.22459930880296072
33034	species	Anaerococcus prevotii	325	0.059126439910769234	0.0104444	0.21541773443658088
